,acc_precip,mean_temp,mean_relative_hum,mean_wind_speed,mean_radiation
2015-01-02 23:00:00,5.0,6.2,82.6,8.7,1.3
2015-01-03 23:00:00,6.8,3.4,83.5,5.3,1.9
2015-01-04 23:00:00,1.6,2.9,78.9,4.1,2.6
2015-01-05 23:00:00,4.2,4.3,96.9,2.0,0.4
2015-01-06 23:00:00,0.0,3.7,92.8,4.8,0.3
2015-01-07 23:00:00,1.0,3.9,90.3,4.3,2.5
2015-01-08 23:00:00,1.9,5.8,89.8,5.5,1.1
2015-01-09 23:00:00,12.2,5.2,81.2,7.1,1.1
2015-01-10 23:00:00,12.3,6.0,82.0,7.9,0.7
2015-01-11 23:00:00,2.2,3.0,80.7,7.0,2.1
2015-01-12 23:00:00,3.2,6.3,85.1,7.2,0.4
2015-01-13 23:00:00,0.8,4.6,85.1,4.9,0.9
2015-01-14 23:00:00,1.2,1.9,87.9,4.8,1.3
2015-01-15 23:00:00,6.8,4.1,89.5,7.7,0.3
2015-01-16 23:00:00,3.0,4.9,82.6,8.1,2.1
2015-01-17 23:00:00,0.6,2.1,87.0,4.7,3.1
2015-01-18 23:00:00,1.0,1.7,91.4,3.5,1.3
2015-01-19 23:00:00,5.2,0.1,95.6,1.5,0.8
2015-01-20 23:00:00,4.5,0.4,96.1,2.1,1.4
2015-01-21 23:00:00,0.0,-2.6,95.8,1.0,2.8
2015-01-22 23:00:00,0.0,-1.8,97.5,2.0,1.3
2015-01-23 23:00:00,0.0,-3.0,96.9,2.6,2.0
2015-01-24 23:00:00,4.2,-1.1,94.0,4.7,1.9
2015-01-25 23:00:00,0.0,-1.1,93.5,1.8,4.2
2015-01-26 23:00:00,2.4,2.3,96.4,4.1,0.9
2015-01-27 23:00:00,0.0,2.2,85.2,3.5,4.8
2015-01-28 23:00:00,6.6,3.6,92.0,6.7,0.6
2015-01-29 23:00:00,0.7,0.8,89.2,5.1,2.5
2015-01-30 23:00:00,0.2,0.1,87.5,1.4,2.3
2015-01-31 23:00:00,0.0,-0.7,91.9,2.3,2.7
2015-02-01 23:00:00,0.0,0.2,82.0,3.0,3.6
2015-02-02 23:00:00,1.4,-1.3,92.1,2.8,2.2
2015-02-03 23:00:00,0.0,-2.7,86.4,3.2,3.2
2015-02-04 23:00:00,0.0,-3.1,87.3,2.8,2.1
2015-02-05 23:00:00,0.0,-2.2,87.3,2.2,5.2
2015-02-06 23:00:00,0.0,-0.9,91.9,2.8,3.2
2015-02-07 23:00:00,0.0,4.3,78.4,7.0,2.8
2015-02-08 23:00:00,0.6,2.6,68.4,4.8,6.2
2015-02-09 23:00:00,0.0,5.7,83.0,5.4,6.2
2015-02-10 23:00:00,0.0,5.6,84.9,5.2,6.9
2015-02-11 23:00:00,0.0,3.2,86.6,3.2,1.2
2015-02-12 23:00:00,0.0,2.0,89.0,3.0,1.2
2015-02-13 23:00:00,0.0,0.7,93.4,4.0,1.3
2015-02-14 23:00:00,0.0,0.3,95.5,4.6,1.1
2015-02-15 23:00:00,0.0,1.5,88.0,7.4,0.7
2015-02-16 23:00:00,0.0,1.2,86.6,6.9,0.6
2015-02-17 23:00:00,0.0,1.5,91.0,3.8,1.9
2015-02-18 23:00:00,0.0,5.2,83.7,6.2,3.5
2015-02-19 23:00:00,0.0,4.7,86.7,7.6,2.9
2015-02-20 23:00:00,4.7,2.6,92.5,5.1,1.8
2015-02-21 23:00:00,4.8,2.0,95.4,2.3,1.5
2015-02-22 23:00:00,0.0,2.5,86.8,4.3,6.7
2015-02-23 23:00:00,4.7,2.4,86.5,6.8,3.5
2015-02-24 23:00:00,0.7,3.7,87.9,6.3,2.5
2015-02-25 23:00:00,0.2,2.9,89.5,3.7,6.5
2015-02-26 23:00:00,0.0,3.1,88.7,5.1,5.3
2015-02-27 23:00:00,8.9,3.3,90.8,2.4,4.2
2015-02-28 23:00:00,0.0,2.6,82.1,4.5,7.6
2015-03-01 23:00:00,5.2,3.9,87.1,7.3,3.0
2015-03-02 23:00:00,3.8,3.5,88.9,4.4,5.4
2015-03-03 23:00:00,0.2,2.5,84.2,4.6,9.5
2015-03-04 23:00:00,5.6,0.9,93.0,2.8,4.4
2015-03-05 23:00:00,0.0,3.9,84.8,3.6,6.7
2015-03-06 23:00:00,0.0,6.1,91.5,4.4,2.0
2015-03-07 23:00:00,0.0,6.4,80.9,7.1,6.4
2015-03-08 23:00:00,0.0,7.2,84.1,5.6,10.4
2015-03-09 23:00:00,0.0,6.5,79.8,3.5,12.4
2015-03-10 23:00:00,0.6,6.8,76.6,5.2,8.9
2015-03-11 23:00:00,0.0,5.1,71.4,3.7,13.4
2015-03-12 23:00:00,0.0,2.4,84.9,1.8,13.0
2015-03-13 23:00:00,0.0,1.6,80.1,3.7,13.0
2015-03-14 23:00:00,0.0,3.4,69.7,4.8,9.3
2015-03-15 23:00:00,0.0,4.2,80.5,6.2,7.0
2015-03-16 23:00:00,0.0,5.4,85.5,6.3,10.6
2015-03-17 23:00:00,0.0,5.8,82.5,5.4,11.6
2015-03-18 23:00:00,0.0,5.8,78.1,3.3,6.3
2015-03-19 23:00:00,0.0,5.3,69.4,1.7,14.3
2015-03-20 23:00:00,1.7,4.8,86.6,3.7,3.7
2015-03-21 23:00:00,0.6,3.4,77.6,5.7,3.9
2015-03-22 23:00:00,0.0,0.8,61.3,3.3,11.1
2015-03-23 23:00:00,0.0,4.0,75.6,5.7,10.2
2015-03-24 23:00:00,0.1,5.9,87.2,2.3,11.1
2015-03-25 23:00:00,3.7,4.5,90.9,4.1,4.7
2015-03-26 23:00:00,6.9,4.3,86.2,3.5,4.5
2015-03-27 23:00:00,0.2,3.7,83.8,1.4,7.4
2015-03-28 23:00:00,2.5,4.7,83.4,5.2,9.6
2015-03-29 22:00:00,6.8,6.5,91.3,4.2,6.9
2015-03-30 22:00:00,0.4,5.4,78.0,6.2,11.6
2015-03-31 22:00:00,12.9,2.1,93.2,4.8,4.9
2015-04-01 22:00:00,0.0,3.5,74.8,5.9,14.1
2015-04-02 22:00:00,0.0,3.5,68.8,4.4,15.4
2015-04-03 22:00:00,0.0,4.3,67.9,2.9,18.9
2015-04-04 22:00:00,0.0,3.6,65.0,2.7,19.5
2015-04-05 22:00:00,0.1,3.4,76.6,3.0,15.4
2015-04-06 22:00:00,0.0,3.8,73.0,1.9,19.4
2015-04-07 22:00:00,0.0,6.9,81.6,5.0,9.2
2015-04-08 22:00:00,0.0,8.3,70.1,3.6,16.4
2015-04-09 22:00:00,0.0,7.3,68.5,2.3,18.3
2015-04-10 22:00:00,0.0,6.7,85.5,2.2,16.0
2015-04-11 22:00:00,1.2,10.0,77.9,4.3,17.6
2015-04-12 22:00:00,7.8,6.5,74.3,6.2,12.4
2015-04-13 22:00:00,0.2,5.0,69.4,5.8,19.3
2015-04-14 22:00:00,0.2,6.5,87.8,4.6,3.5
2015-04-15 22:00:00,0.3,8.3,86.2,5.3,6.2
2015-04-16 22:00:00,0.0,6.7,70.5,5.8,16.0
2015-04-17 22:00:00,0.0,6.9,65.6,4.1,18.4
2015-04-18 22:00:00,0.0,7.9,62.6,2.4,21.8
2015-04-19 22:00:00,0.0,9.0,67.0,3.0,22.9
2015-04-20 22:00:00,0.0,12.1,45.4,3.1,23.0
2015-04-21 22:00:00,0.0,9.9,63.7,4.9,23.5
2015-04-22 22:00:00,0.0,10.7,63.5,2.5,23.7
2015-04-23 22:00:00,0.0,8.6,82.9,4.7,10.7
2015-04-24 22:00:00,0.0,8.9,78.4,3.3,8.7
2015-04-25 22:00:00,0.8,9.0,87.9,4.2,9.5
2015-04-26 22:00:00,0.0,7.5,73.7,2.5,17.4
2015-04-27 22:00:00,0.0,5.2,67.4,2.7,18.9
2015-04-28 22:00:00,0.0,5.5,65.6,3.1,19.8
2015-04-29 22:00:00,0.0,7.2,63.5,4.5,16.3
2015-04-30 22:00:00,4.5,6.7,78.1,3.0,13.7
2015-05-01 22:00:00,3.8,5.7,85.9,1.6,16.0
2015-05-02 22:00:00,0.0,7.1,67.6,3.0,23.2
2015-05-03 22:00:00,4.2,6.9,73.5,3.8,24.7
2015-05-04 22:00:00,11.9,11.3,87.9,5.0,14.1
2015-05-05 22:00:00,24.4,11.3,92.6,4.8,5.8
2015-05-06 22:00:00,0.9,11.3,74.6,5.5,19.8
2015-05-07 22:00:00,2.3,9.1,77.8,5.8,14.6
2015-05-08 22:00:00,0.0,7.9,64.9,2.6,23.7
2015-05-09 22:00:00,3.5,8.5,85.8,4.8,5.5
2015-05-10 22:00:00,0.0,9.9,71.1,4.5,24.4
2015-05-11 22:00:00,0.0,12.9,68.5,5.0,23.6
2015-05-12 22:00:00,4.5,11.0,87.1,3.8,8.3
2015-05-13 22:00:00,0.3,9.2,83.3,5.3,11.8
2015-05-14 22:00:00,0.0,10.8,76.0,2.8,24.9
2015-05-15 22:00:00,0.0,9.6,74.6,2.3,25.6
2015-05-16 22:00:00,0.6,8.0,80.5,4.5,8.5
2015-05-17 22:00:00,1.2,8.2,73.2,5.1,21.7
2015-05-18 22:00:00,12.2,8.0,86.9,4.3,13.6
2015-05-19 22:00:00,2.1,9.5,79.8,5.1,20.4
2015-05-20 22:00:00,0.9,9.1,78.3,3.9,18.6
2015-05-21 22:00:00,0.0,9.5,78.3,2.3,15.2
2015-05-22 22:00:00,0.3,11.2,78.5,4.6,16.4
2015-05-23 22:00:00,0.3,9.2,73.9,3.8,19.1
2015-05-24 22:00:00,0.0,10.1,70.2,3.9,24.9
2015-05-25 22:00:00,0.2,10.3,76.3,3.0,20.7
2015-05-26 22:00:00,0.0,9.3,73.2,4.2,19.8
2015-05-27 22:00:00,0.4,9.5,75.6,4.0,20.2
2015-05-28 22:00:00,5.9,9.3,82.5,4.6,16.3
2015-05-29 22:00:00,4.0,8.8,83.8,4.4,15.0
2015-05-30 22:00:00,7.7,9.2,78.9,4.9,19.2
2015-05-31 22:00:00,7.4,10.2,82.7,5.7,13.3
2015-06-01 22:00:00,3.5,10.6,72.1,5.5,25.6
2015-06-02 22:00:00,5.6,10.7,91.4,7.2,6.4
2015-06-03 22:00:00,0.4,11.6,72.9,6.2,19.3
2015-06-04 22:00:00,0.0,11.7,69.3,3.2,25.2
2015-06-05 22:00:00,0.0,12.9,73.9,3.8,26.2
2015-06-06 22:00:00,0.1,14.8,70.2,4.3,22.9
2015-06-07 22:00:00,0.0,11.6,73.8,4.6,15.4
2015-06-08 22:00:00,0.1,10.8,77.7,2.9,17.5
2015-06-09 22:00:00,0.0,12.2,68.2,2.2,24.5
2015-06-10 22:00:00,0.0,12.4,71.1,3.1,28.7
2015-06-11 22:00:00,0.0,13.3,78.4,3.2,24.5
2015-06-12 22:00:00,0.0,14.8,73.8,2.0,29.1
2015-06-13 22:00:00,8.7,14.1,85.5,1.7,12.7
2015-06-14 22:00:00,0.7,11.1,76.3,4.2,23.1
2015-06-15 22:00:00,0.0,10.0,71.5,3.9,17.7
2015-06-16 22:00:00,0.0,10.9,69.0,3.4,24.7
2015-06-17 22:00:00,5.7,10.5,89.4,4.2,6.4
2015-06-18 22:00:00,0.6,11.5,81.9,4.0,14.3
2015-06-19 22:00:00,10.2,12.0,84.1,3.5,12.8
2015-06-20 22:00:00,0.0,13.0,80.4,3.7,26.0
2015-06-21 22:00:00,0.0,11.5,76.4,2.6,21.0
2015-06-22 22:00:00,20.2,12.1,84.5,2.6,16.9
2015-06-23 22:00:00,0.0,13.0,74.4,1.8,22.9
2015-06-24 22:00:00,0.0,10.9,72.4,4.9,11.7
2015-06-25 22:00:00,0.0,11.7,69.9,3.8,19.9
2015-06-26 22:00:00,0.9,12.7,84.6,2.0,16.9
2015-06-27 22:00:00,2.2,14.8,90.9,2.3,15.0
2015-06-28 22:00:00,2.8,14.7,79.4,3.2,16.2
2015-06-29 22:00:00,0.2,16.1,80.0,3.7,21.7
2015-06-30 22:00:00,0.0,15.8,71.7,2.7,29.6
2015-07-01 22:00:00,0.0,16.0,77.7,2.3,30.6
2015-07-02 22:00:00,0.0,19.1,68.8,4.7,30.4
2015-07-03 22:00:00,0.0,20.6,75.0,2.1,27.0
2015-07-04 22:00:00,0.0,20.5,79.6,1.7,24.9
2015-07-05 22:00:00,0.3,21.5,81.3,1.4,22.5
2015-07-06 22:00:00,0.0,16.8,73.8,5.7,22.6
2015-07-07 22:00:00,1.2,16.8,79.9,3.8,20.1
2015-07-08 22:00:00,2.4,14.9,85.3,6.1,15.8
2015-07-09 22:00:00,1.3,11.5,79.8,6.4,10.4
2015-07-10 22:00:00,0.0,12.3,67.0,5.5,24.3
2015-07-11 22:00:00,0.9,13.6,74.1,1.9,19.3
2015-07-12 22:00:00,0.0,15.1,83.0,1.9,12.3
2015-07-13 22:00:00,0.0,15.2,79.0,2.6,15.1
2015-07-14 22:00:00,0.0,14.4,76.2,2.9,25.2
2015-07-15 22:00:00,0.0,14.3,68.0,3.9,28.0
2015-07-16 22:00:00,0.0,14.1,66.1,3.3,29.0
2015-07-17 22:00:00,0.0,13.7,79.4,3.1,16.0
2015-07-18 22:00:00,0.0,17.0,68.6,4.9,24.2
2015-07-19 22:00:00,7.5,13.5,84.5,2.9,12.8
2015-07-20 22:00:00,0.0,13.7,81.5,2.6,18.2
2015-07-21 22:00:00,0.5,15.9,81.0,4.5,17.3
2015-07-22 22:00:00,0.0,17.5,75.6,3.6,14.8
2015-07-23 22:00:00,0.0,14.2,70.5,3.7,18.5
2015-07-24 22:00:00,0.0,14.0,75.8,2.2,19.5
2015-07-25 22:00:00,56.1,13.7,94.1,4.6,2.2
2015-07-26 22:00:00,7.3,12.9,77.2,5.1,18.4
2015-07-27 22:00:00,2.5,13.0,90.4,3.5,9.0
2015-07-28 22:00:00,5.8,14.9,93.3,2.5,9.1
2015-07-29 22:00:00,0.0,14.3,79.8,4.8,19.8
2015-07-30 22:00:00,0.1,13.4,82.4,2.3,18.4
2015-07-31 22:00:00,0.0,12.7,69.0,4.4,15.8
2015-08-01 22:00:00,0.0,12.5,77.6,2.5,19.0
2015-08-02 22:00:00,0.0,15.2,71.2,2.4,15.9
2015-08-03 22:00:00,0.0,15.2,79.4,2.8,23.7
2015-08-04 22:00:00,2.7,19.6,77.9,3.3,16.9
2015-08-05 22:00:00,0.2,16.8,81.0,2.7,17.1
2015-08-06 22:00:00,0.0,17.6,79.2,2.6,23.9
2015-08-07 22:00:00,0.0,19.2,75.6,2.1,21.1
2015-08-08 22:00:00,0.1,16.4,75.4,2.4,20.3
2015-08-09 22:00:00,0.0,15.3,69.2,2.1,25.4
2015-08-10 22:00:00,0.1,16.1,82.7,1.9,10.8
2015-08-11 22:00:00,2.2,17.9,79.2,2.0,15.5
2015-08-12 22:00:00,0.0,16.2,71.0,2.3,23.3
2015-08-13 22:00:00,0.0,14.8,76.3,2.2,25.0
2015-08-14 22:00:00,3.6,18.2,77.8,6.1,19.0
2015-08-15 22:00:00,18.4,17.7,89.9,3.1,6.9
2015-08-16 22:00:00,0.0,18.6,82.6,3.4,12.7
2015-08-17 22:00:00,5.1,18.3,74.9,6.5,14.6
2015-08-18 22:00:00,0.0,18.2,75.6,7.2,22.6
2015-08-19 22:00:00,0.0,18.4,68.3,4.4,23.0
2015-08-20 22:00:00,0.0,17.2,77.0,3.0,21.9
2015-08-21 22:00:00,0.0,16.8,78.2,2.8,22.0
2015-08-22 22:00:00,0.0,16.7,72.0,3.0,22.0
2015-08-23 22:00:00,0.0,17.8,76.0,4.5,21.5
2015-08-24 22:00:00,4.0,17.4,85.1,5.0,9.5
2015-08-25 22:00:00,5.7,16.8,84.0,5.3,10.5
2015-08-26 22:00:00,1.6,16.3,86.0,4.5,7.9
2015-08-27 22:00:00,7.8,16.6,86.1,4.8,9.7
2015-08-28 22:00:00,1.0,14.9,80.1,3.1,15.6
2015-08-29 22:00:00,0.0,15.3,76.9,3.2,13.6
2015-08-30 22:00:00,0.0,15.5,80.7,1.2,11.6
2015-08-31 22:00:00,18.1,15.4,92.2,2.9,3.6
2015-09-01 22:00:00,3.6,16.2,93.9,3.1,3.2
2015-09-02 22:00:00,0.0,14.4,78.3,6.0,16.1
2015-09-03 22:00:00,0.6,13.2,80.4,4.3,12.3
2015-09-04 22:00:00,49.0,11.9,89.2,2.6,9.9
2015-09-05 22:00:00,7.5,11.7,85.9,3.7,7.9
2015-09-06 22:00:00,3.3,12.8,76.1,4.2,14.4
2015-09-07 22:00:00,0.0,12.4,70.4,2.6,18.1
2015-09-08 22:00:00,0.0,12.4,77.0,2.5,17.8
2015-09-09 22:00:00,0.0,12.3,77.8,1.7,16.5
2015-09-10 22:00:00,0.0,11.9,87.6,2.5,11.9
2015-09-11 22:00:00,0.4,14.6,84.3,5.0,12.2
2015-09-12 22:00:00,2.1,14.6,88.1,4.6,5.1
2015-09-13 22:00:00,9.7,14.6,95.6,5.2,1.7
2015-09-14 22:00:00,14.0,15.4,94.0,4.8,5.7
2015-09-15 22:00:00,1.1,13.2,84.2,4.9,12.6
2015-09-16 22:00:00,3.0,13.7,86.7,4.9,7.0
2015-09-17 22:00:00,2.6,15.3,87.0,6.6,6.4
2015-09-18 22:00:00,0.0,14.0,79.1,5.3,10.9
2015-09-19 22:00:00,0.0,12.4,82.4,2.7,11.5
2015-09-20 22:00:00,0.0,12.6,79.2,3.2,11.3
2015-09-21 22:00:00,3.7,10.4,90.3,2.4,4.9
2015-09-22 22:00:00,1.0,12.4,94.3,3.6,4.0
2015-09-23 22:00:00,0.0,12.9,91.2,2.4,11.3
2015-09-24 22:00:00,4.6,13.0,90.7,4.5,7.2
2015-09-25 22:00:00,2.1,11.3,85.0,3.4,11.3
2015-09-26 22:00:00,0.0,11.0,79.9,2.7,13.0
2015-09-27 22:00:00,0.0,10.8,79.7,2.0,13.8
2015-09-28 22:00:00,0.0,9.4,85.0,0.9,13.1
2015-09-29 22:00:00,0.0,9.2,86.0,1.2,12.8
2015-09-30 22:00:00,0.0,10.7,85.1,2.0,13.0
2015-10-01 22:00:00,0.0,11.5,84.8,3.6,7.6
2015-10-02 22:00:00,0.0,12.9,80.0,3.5,12.0
2015-10-03 22:00:00,0.0,10.2,86.0,1.7,11.1
2015-10-04 22:00:00,0.0,10.6,91.9,0.9,7.5
2015-10-05 22:00:00,0.0,11.0,93.9,2.3,7.1
2015-10-06 22:00:00,5.4,12.2,84.8,7.9,1.4
2015-10-07 22:00:00,22.9,10.8,87.9,8.2,1.1
2015-10-08 22:00:00,7.6,9.4,93.0,4.9,1.2
2015-10-09 22:00:00,2.7,9.7,78.2,3.8,2.9
2015-10-10 22:00:00,0.0,9.0,70.4,4.0,3.9
2015-10-11 22:00:00,0.0,8.8,68.7,4.1,8.5
2015-10-12 22:00:00,0.0,8.2,71.1,4.2,4.0
2015-10-13 22:00:00,7.5,7.3,80.4,4.2,3.0
2015-10-14 22:00:00,0.0,9.1,76.8,5.6,6.7
2015-10-15 22:00:00,0.0,9.9,76.9,6.2,7.1
2015-10-16 22:00:00,1.7,9.0,87.0,4.7,3.2
2015-10-17 22:00:00,1.7,9.4,94.0,3.6,1.9
2015-10-18 22:00:00,0.0,8.7,91.9,2.5,3.9
2015-10-19 22:00:00,0.0,7.9,92.0,1.5,5.8
2015-10-20 22:00:00,0.0,8.5,89.0,1.1,3.5
2015-10-21 22:00:00,0.0,9.2,91.3,3.5,2.8
2015-10-22 22:00:00,0.0,11.5,90.6,5.0,2.9
2015-10-23 22:00:00,0.0,10.6,76.5,4.7,7.3
2015-10-24 22:00:00,0.0,9.3,86.2,3.8,1.1
2015-10-25 23:00:00,0.2,8.4,82.1,3.0,6.7
2015-10-26 23:00:00,0.0,5.9,89.6,1.6,6.8
2015-10-27 23:00:00,0.0,6.3,91.0,3.2,5.7
2015-10-28 23:00:00,0.0,9.4,84.8,6.4,4.8
2015-10-29 23:00:00,0.0,8.5,89.8,3.0,2.6
2015-10-30 23:00:00,0.0,8.7,87.9,3.3,1.0
2015-10-31 23:00:00,0.0,8.5,90.9,4.0,4.6
2015-11-01 23:00:00,0.0,9.3,93.6,2.0,2.0
2015-11-02 23:00:00,0.0,9.5,97.7,2.4,1.1
2015-11-03 23:00:00,0.0,6.5,96.2,2.2,1.4
2015-11-04 23:00:00,0.0,5.8,96.0,2.0,2.7
2015-11-05 23:00:00,0.3,9.3,97.5,2.8,1.2
2015-11-06 23:00:00,0.9,10.8,98.9,3.1,1.1
2015-11-07 23:00:00,14.2,12.5,92.0,5.1,3.0
2015-11-08 23:00:00,0.9,10.5,80.5,5.7,4.7
2015-11-09 23:00:00,9.5,10.8,84.8,6.4,2.1
2015-11-10 23:00:00,0.7,13.2,92.2,5.4,1.1
2015-11-11 23:00:00,3.6,12.5,91.5,4.3,1.3
2015-11-12 23:00:00,0.1,10.5,83.1,4.9,4.6
2015-11-13 23:00:00,7.0,9.1,84.7,6.2,2.5
2015-11-14 23:00:00,6.3,5.7,84.5,4.7,2.7
2015-11-15 23:00:00,0.0,3.9,94.9,1.2,2.7
2015-11-16 23:00:00,9.2,7.9,89.6,4.4,1.9
2015-11-17 23:00:00,4.7,7.3,87.5,3.5,2.2
2015-11-18 23:00:00,8.3,8.6,90.0,4.6,2.7
2015-11-19 23:00:00,5.8,7.4,87.8,4.6,2.1
2015-11-20 23:00:00,1.5,4.9,88.1,2.8,1.8
2015-11-21 23:00:00,0.0,1.8,78.5,4.0,3.0
2015-11-22 23:00:00,6.0,0.3,82.5,5.7,1.3
2015-11-23 23:00:00,0.3,-1.7,86.3,2.5,3.0
2015-11-24 23:00:00,3.2,3.9,91.1,6.3,0.5
2015-11-25 23:00:00,0.0,4.5,94.3,3.0,2.6
2015-11-26 23:00:00,0.0,2.8,85.6,2.5,3.4
2015-11-27 23:00:00,0.0,6.2,92.7,6.4,0.8
2015-11-28 23:00:00,2.2,4.8,88.2,5.3,2.1
2015-11-29 23:00:00,10.8,5.6,85.6,7.9,2.2
2015-11-30 23:00:00,3.3,4.1,77.7,5.4,2.6
2015-12-01 23:00:00,0.4,4.7,78.7,4.0,2.2
2015-12-02 23:00:00,0.7,7.9,90.8,4.4,0.7
2015-12-03 23:00:00,0.8,9.1,97.5,3.6,0.4
2015-12-04 23:00:00,1.7,7.8,83.2,7.8,1.4
2015-12-05 23:00:00,3.1,10.0,83.9,11.3,0.3
2015-12-06 23:00:00,0.8,9.9,83.4,9.8,0.5
2015-12-07 23:00:00,0.0,4.9,87.4,2.6,1.9
2015-12-08 23:00:00,0.9,7.6,97.0,4.8,0.9
2015-12-09 23:00:00,0.3,7.4,86.3,4.8,2.2
2015-12-10 23:00:00,5.1,8.2,89.6,8.0,0.3
2015-12-11 23:00:00,7.6,4.0,90.2,4.1,1.5
2015-12-12 23:00:00,0.7,3.3,92.0,3.0,2.0
2015-12-13 23:00:00,2.2,1.9,93.4,2.1,2.4
2015-12-14 23:00:00,11.7,0.7,98.0,2.1,0.6
2015-12-15 23:00:00,3.7,3.7,89.7,3.8,0.4
2015-12-16 23:00:00,0.2,4.0,92.8,5.4,0.3
2015-12-17 23:00:00,0.2,8.9,97.5,3.8,0.5
2015-12-18 23:00:00,0.3,9.6,91.9,5.2,0.6
2015-12-19 23:00:00,0.0,10.4,95.5,6.4,0.6
2015-12-20 23:00:00,0.0,11.1,86.1,6.5,0.9
2015-12-21 23:00:00,6.1,8.7,84.4,7.2,1.0
2015-12-22 23:00:00,2.1,9.2,87.1,6.8,0.5
2015-12-23 23:00:00,9.7,8.1,86.6,5.8,1.2
2015-12-24 23:00:00,2.0,7.0,90.5,6.4,0.7
2015-12-25 23:00:00,0.3,6.3,75.6,6.6,1.3
2015-12-26 23:00:00,28.3,4.0,96.3,3.5,0.4
2015-12-27 23:00:00,9.2,7.6,86.6,6.1,0.9
2015-12-28 23:00:00,0.0,2.5,84.7,4.3,1.3
2015-12-29 23:00:00,0.0,3.6,84.4,8.8,0.4
2015-12-30 23:00:00,0.0,4.0,91.4,8.7,0.2
2015-12-31 23:00:00,1.4,2.7,86.7,6.9,0.4
2016-01-01 23:00:00,0.0,3.9,98.9,2.1,1.0
2016-01-02 23:00:00,0.0,-0.3,80.4,9.1,0.3
2016-01-03 23:00:00,0.0,-2.6,65.1,9.9,1.7
2016-01-04 23:00:00,0.0,-2.2,67.0,8.9,2.3
2016-01-05 23:00:00,0.0,-1.4,64.5,7.7,2.3
2016-01-06 23:00:00,0.0,-1.9,74.9,6.4,1.2
2016-01-07 23:00:00,0.1,-1.4,75.5,7.0,0.7
2016-01-08 23:00:00,3.5,-0.4,96.0,6.0,0.8
2016-01-09 23:00:00,6.8,-0.1,98.9,3.3,0.7
2016-01-10 23:00:00,2.4,1.2,97.9,6.0,0.4
2016-01-11 23:00:00,0.0,1.4,100.0,2.4,0.8
2016-01-12 23:00:00,4.8,1.6,99.9,4.8,0.4
2016-01-13 23:00:00,0.6,-0.7,89.0,3.4,1.1
2016-01-14 23:00:00,4.2,-0.5,98.9,3.6,0.7
2016-01-15 23:00:00,0.5,-2.8,92.4,2.8,2.6
2016-01-16 23:00:00,0.0,-3.3,93.0,1.6,1.8
2016-01-17 23:00:00,0.0,-7.6,88.4,1.5,3.6
2016-01-18 23:00:00,0.5,-3.8,93.1,2.6,2.3
2016-01-19 23:00:00,0.1,-3.0,89.5,3.8,3.1
2016-01-20 23:00:00,0.0,-9.2,91.6,1.2,2.9
2016-01-21 23:00:00,0.0,-7.4,91.6,1.8,3.8
2016-01-22 23:00:00,0.0,-3.3,85.3,3.7,3.8
2016-01-23 23:00:00,4.4,-0.6,97.4,2.7,1.5
2016-01-24 23:00:00,3.8,2.7,100.0,3.5,1.1
2016-01-25 23:00:00,0.2,5.9,100.0,2.9,1.3
2016-01-26 23:00:00,1.8,6.4,92.9,6.4,2.1
2016-01-27 23:00:00,1.4,9.1,93.6,8.9,0.9
2016-01-28 23:00:00,1.2,5.3,81.2,6.5,4.4
2016-01-29 23:00:00,2.4,7.2,85.9,8.6,0.6
2016-01-30 23:00:00,2.6,4.8,83.0,6.2,2.2
2016-01-31 23:00:00,3.2,2.3,89.8,5.3,2.4
2016-02-01 23:00:00,5.4,4.1,91.5,5.5,0.8
2016-02-02 23:00:00,2.2,6.1,75.1,9.9,1.1
2016-02-03 23:00:00,3.2,4.2,79.6,6.4,5.1
2016-02-04 23:00:00,0.0,2.3,77.4,4.3,5.7
2016-02-05 23:00:00,1.0,2.6,91.6,3.5,1.1
2016-02-06 23:00:00,2.2,6.9,96.3,5.3,0.9
2016-02-07 23:00:00,0.6,6.4,83.3,6.5,1.7
2016-02-08 23:00:00,7.8,5.2,89.1,8.1,1.8
2016-02-09 23:00:00,1.6,4.8,91.1,4.8,2.4
2016-02-10 23:00:00,7.8,2.9,98.3,1.5,3.3
2016-02-11 23:00:00,0.0,1.9,91.4,1.4,3.4
2016-02-12 23:00:00,0.0,-1.0,82.3,1.8,6.2
2016-02-13 23:00:00,0.0,-2.7,79.7,1.5,7.7
2016-02-14 23:00:00,0.0,-0.8,76.7,5.1,4.7
2016-02-15 23:00:00,0.0,-1.9,75.0,3.3,5.0
2016-02-16 23:00:00,0.0,-1.7,81.6,2.2,8.1
2016-02-17 23:00:00,0.0,-0.4,79.2,5.6,4.9
2016-02-18 23:00:00,0.0,0.5,85.5,2.2,2.4
2016-02-19 23:00:00,0.2,0.7,98.8,3.2,2.3
2016-02-20 23:00:00,13.0,2.8,94.1,6.3,3.8
2016-02-21 23:00:00,8.0,3.7,92.3,4.2,4.0
2016-02-22 23:00:00,2.0,3.5,87.1,5.5,6.3
2016-02-23 23:00:00,0.0,3.8,83.5,5.3,6.5
2016-02-24 23:00:00,0.0,2.2,76.3,4.7,8.1
2016-02-25 23:00:00,0.2,1.1,87.2,3.0,5.0
2016-02-26 23:00:00,0.0,1.7,77.1,3.2,10.1
